Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-22,0,MIN,LAL,0,103,110,35,85,0.412,13,41,0.317,20,27,0.741,12,47,17,4,1,16,22,42,95,0.442,5,30,0.167,21,25,0.84,15,46,22,7,8,7,22,0.0
2024-10-24,0,MIN,SAC,1,117,115,41,86,0.477,20,50,0.4,15,17,0.882,6,42,24,3,2,17,24,38,82,0.463,11,29,0.379,28,35,0.8,4,38,21,7,2,9,18,0.0
2024-10-26,1,MIN,TOR,1,112,101,39,83,0.47,14,37,0.378,20,26,0.769,9,41,29,9,8,13,16,41,90,0.456,10,29,0.345,9,13,0.692,12,46,29,9,4,20,22,0.5
2024-10-29,1,MIN,DAL,0,114,120,39,77,0.506,19,39,0.487,17,26,0.654,11,42,33,5,2,20,20,45,93,0.484,16,39,0.41,14,18,0.778,12,40,25,12,2,10,21,0.6666666666666666
2024-11-01,1,MIN,DEN,1,119,116,43,83,0.518,18,42,0.429,15,18,0.833,8,38,34,8,9,17,22,41,92,0.446,11,32,0.344,23,29,0.793,17,46,30,11,2,15,18,0.5
2024-11-02,0,MIN,SAS,0,103,113,39,82,0.476,11,37,0.297,14,20,0.7,6,32,21,7,2,13,16,43,83,0.518,13,42,0.31,14,17,0.824,7,44,32,6,5,13,16,0.6
2024-11-04,1,MIN,CHO,1,114,93,39,79,0.494,18,38,0.474,18,26,0.692,9,45,23,7,8,15,19,35,88,0.398,10,42,0.238,13,16,0.813,9,38,19,10,1,14,22,0.5
2024-11-07,0,MIN,CHI,1,135,119,51,93,0.548,16,38,0.421,17,17,1.0,10,40,29,7,4,14,17,47,88,0.534,15,36,0.417,10,15,0.667,10,32,30,9,4,13,20,0.5714285714285714
2024-11-08,1,MIN,POR,1,127,102,47,97,0.485,22,50,0.44,11,14,0.786,10,49,32,9,7,20,21,39,91,0.429,6,25,0.24,18,24,0.75,12,37,13,11,7,17,17,0.625
2024-11-10,1,MIN,MIA,0,94,95,35,88,0.398,13,45,0.289,11,13,0.846,16,47,22,13,5,20,20,34,77,0.442,11,31,0.355,16,22,0.727,6,43,18,14,9,23,20,0.6666666666666666
2024-11-12,0,MIN,POR,0,108,122,37,73,0.507,13,35,0.371,21,23,0.913,4,32,22,13,4,23,22,43,84,0.512,18,32,0.563,18,20,0.9,11,39,30,14,7,20,23,0.6
2024-11-13,0,MIN,POR,0,98,106,37,94,0.394,7,39,0.179,17,22,0.773,13,41,16,12,3,14,19,38,83,0.458,9,25,0.36,21,23,0.913,11,47,17,10,10,20,18,0.5454545454545454
2024-11-15,0,MIN,SAC,1,130,126,48,101,0.475,20,49,0.408,14,16,0.875,10,41,26,9,4,11,19,48,96,0.5,12,37,0.324,18,20,0.9,11,51,21,6,7,13,17,0.5
2024-11-17,1,MIN,PHO,1,120,117,42,80,0.525,17,39,0.436,19,26,0.731,9,32,27,8,6,14,13,46,85,0.541,14,31,0.452,11,15,0.733,12,41,29,9,2,21,26,0.5384615384615384
2024-11-21,0,MIN,TOR,0,105,110,33,80,0.413,12,35,0.343,27,33,0.818,10,40,16,12,5,17,24,37,72,0.514,7,23,0.304,29,39,0.744,10,43,22,11,1,17,24,0.5714285714285714
2024-11-24,0,MIN,BOS,0,105,107,37,88,0.42,15,41,0.366,16,21,0.762,11,49,19,2,1,8,18,37,87,0.425,21,56,0.375,12,15,0.8,8,40,25,5,7,7,23,0.5333333333333333
2024-11-26,1,MIN,HOU,0,111,117,42,98,0.429,9,38,0.237,18,20,0.9,14,52,21,6,4,17,18,45,99,0.455,15,37,0.405,12,13,0.923,7,44,31,12,9,12,20,0.5
2024-11-27,1,MIN,SAC,0,104,115,33,74,0.446,14,39,0.359,24,27,0.889,4,33,25,11,9,15,19,46,94,0.489,12,37,0.324,11,15,0.733,12,47,28,8,3,17,21,0.47058823529411764
2024-11-29,1,MIN,LAC,1,93,92,31,75,0.413,15,39,0.385,16,20,0.8,11,49,25,8,5,22,14,36,84,0.429,10,31,0.323,10,13,0.769,8,39,20,17,3,15,16,0.4444444444444444
2024-12-02,1,MIN,LAL,1,109,80,41,81,0.506,15,35,0.429,12,15,0.8,7,43,31,11,2,15,17,32,79,0.405,6,31,0.194,10,14,0.714,9,39,19,8,2,21,16,0.47368421052631576
2024-12-04,0,MIN,LAC,1,108,80,41,85,0.482,16,44,0.364,10,18,0.556,7,50,31,15,5,15,16,29,83,0.349,11,40,0.275,11,13,0.846,10,46,13,7,2,23,16,0.5
2024-12-06,0,MIN,GSW,1,107,90,40,88,0.455,14,42,0.333,13,14,0.929,9,48,32,12,6,21,14,32,82,0.39,11,39,0.282,15,17,0.882,10,41,21,9,4,22,11,0.5238095238095238
2024-12-08,0,MIN,GSW,0,106,114,36,79,0.456,19,42,0.452,15,20,0.75,7,39,22,6,8,16,18,42,90,0.467,16,41,0.39,14,20,0.7,14,45,28,8,6,13,20,0.5454545454545454
2024-12-13,1,MIN,LAL,1,97,87,35,87,0.402,9,32,0.281,18,24,0.75,11,48,18,12,5,14,14,33,86,0.384,10,35,0.286,11,17,0.647,15,53,17,7,6,22,21,0.5217391304347826
2024-12-15,0,MIN,SAS,1,106,92,40,100,0.4,12,35,0.343,14,16,0.875,14,51,26,11,4,12,13,37,91,0.407,11,45,0.244,7,9,0.778,12,50,34,6,8,19,18,0.5416666666666666
2024-12-19,1,MIN,NYK,0,107,133,41,89,0.461,17,42,0.405,8,13,0.615,6,37,29,10,5,13,15,50,97,0.515,20,45,0.444,13,16,0.813,16,57,39,10,2,15,12,0.56
2024-12-21,1,MIN,GSW,0,103,113,36,86,0.419,14,38,0.368,17,25,0.68,11,45,27,5,2,15,18,40,87,0.46,16,42,0.381,17,23,0.739,11,45,30,9,6,11,23,0.5384615384615384
2024-12-23,0,MIN,ATL,0,104,117,39,91,0.429,14,43,0.326,12,13,0.923,16,43,31,12,3,21,17,39,73,0.534,18,36,0.5,21,26,0.808,6,38,27,15,6,23,14,0.5185185185185185
2024-12-25,0,MIN,DAL,1,105,99,40,86,0.465,14,32,0.438,11,13,0.846,8,46,23,8,5,10,14,36,87,0.414,16,43,0.372,11,11,1.0,11,43,15,6,8,13,13,0.5
2024-12-27,0,MIN,HOU,1,113,112,42,83,0.506,21,43,0.488,8,16,0.5,10,40,25,8,6,16,22,45,92,0.489,10,30,0.333,12,19,0.632,16,47,19,7,3,14,16,0.5172413793103449
2024-12-29,1,MIN,SAS,1,112,110,43,100,0.43,11,44,0.25,15,19,0.789,18,56,23,4,5,10,23,38,87,0.437,11,39,0.282,23,28,0.821,8,41,25,6,4,10,18,0.5333333333333333
